Fasta headers,Reporter intensity corrected 0,Reporter intensity corrected 1,Reporter intensity corrected 2,Reporter intensity corrected 3,Reporter intensity corrected 4,Reporter intensity corrected 5
sp|Q8R5J9|PRAF3_MOUSE PRA1 family protein 3 OS=Mus musculus OX=10090 GN=Arl6ip5 PE=1 SV=2,1543500,1680700,1500100,1473300,1091400,1755600
"tr|Q8R5L1|Q8R5L1_MOUSE Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Mus musculus OX=10090 GN=C1qbp PE=1 SV=1",834380,667330,664140,799940,572360,1081800
sp|Q8VBT9|ASPC1_MOUSE Tether containing UBX domain for GLUT4 OS=Mus musculus OX=10090 GN=Aspscr1 PE=1 SV=1,209730,192060,198810,186130,135060,205800
sp|Q8VBV7|CSN8_MOUSE COP9 signalosome complex subunit 8 OS=Mus musculus OX=10090 GN=Cops8 PE=1 SV=1,4296300,4717000,4332200,3217600,2619900,3946300
sp|Q8VBY2|KKCC1_MOUSE Calcium/calmodulin-dependent protein kinase kinase 1 OS=Mus musculus OX=10090 GN=Camkk1 PE=1 SV=1,46476,64045,43844,62862,32464,73738
sp|Q8VBZ3|CLPT1_MOUSE Cleft lip and palate transmembrane protein 1 homolog OS=Mus musculus OX=10090 GN=Clptm1 PE=1 SV=1,204590,173240,233070,156300,119820,209210
"sp|Q8VCE6|NT5M_MOUSE 5(3)-deoxyribonucleotidase, mitochondrial OS=Mus musculus OX=10090 GN=Nt5m PE=1 SV=1",101680,87444,133980,70266,58712,130700
"sp|Q8VCW8|ACSF2_MOUSE Acyl-CoA synthetase family member 2, mitochondrial OS=Mus musculus OX=10090 GN=Acsf2 PE=1 SV=1",1281600,1192300,1371500,1033200,820880,1450700
sp|Q8VD33|SGTB_MOUSE Small glutamine-rich tetratricopeptide repeat-containing protein beta OS=Mus musculus OX=10090 GN=Sgtb PE=1 SV=1;tr|E0CZ99|E0CZ99_MOUSE Small glutamine-rich tetratricopeptide repeat-containing protein beta (Fragment) OS=Mus musculus OX,2603500,3302500,2895800,2312800,1231100,3065900
sp|Q8VD37|SGIP1_MOUSE SH3-containing GRB2-like protein 3-interacting protein 1 OS=Mus musculus OX=10090 GN=Sgip1 PE=1 SV=1;tr|F7CPX0|F7CPX0_MOUSE SH3-containing GRB2-like protein 3-interacting protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Sgip1 PE=1 SV=,3223400,4221700,3331600,2778200,1914000,4058200
sp|Q8VDD5|MYH9_MOUSE Myosin-9 OS=Mus musculus OX=10090 GN=Myh9 PE=1 SV=4;tr|Q3UFT0|Q3UFT0_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Myh9 PE=2 SV=1;tr|Q811J9|Q811J9_MOUSE Myh9 protein (Fragment) OS=Mus musculus OX=10090 GN=Myh9 PE,4797800,3371700,5433200,3080500,1613400,4026000
sp|Q8VDD8|WASH1_MOUSE WASH complex subunit 1 OS=Mus musculus OX=10090 GN=Washc1 PE=1 SV=1,161790,204010,173940,123150,89735,146800
sp|Q8VDN2|AT1A1_MOUSE Sodium/potassium-transporting ATPase subunit alpha-1 OS=Mus musculus OX=10090 GN=Atp1a1 PE=1 SV=1;tr|Q3TXF9|Q3TXF9_MOUSE Sodium/potassium-transporting ATPase subunit alpha OS=Mus musculus OX=10090 GN=Atp1a1 PE=2 SV=1;tr|Q8R3M4|Q8R3M4_,70587000,80940000,73833000,73855000,48477000,104850000
sp|Q8VDP4|CCAR2_MOUSE Cell cycle and apoptosis regulator protein 2 OS=Mus musculus OX=10090 GN=Ccar2 PE=1 SV=2,262790,219390,216100,140400,95992,259080
sp|Q8VDQ1|PTGR2_MOUSE Prostaglandin reductase 2 OS=Mus musculus OX=10090 GN=Ptgr2 PE=1 SV=2;tr|Q3TXN1|Q3TXN1_MOUSE Prostaglandin reductase 2 OS=Mus musculus OX=10090 GN=Ptgr2 PE=1 SV=1,1563600,1627200,1602700,1266100,971180,1694500
sp|Q8VE88|F1142_MOUSE Protein FAM114A2 OS=Mus musculus OX=10090 GN=Fam114a2 PE=1 SV=2,94183,104750,104880,67508,60995,116740
sp|Q8VEA4|MIA40_MOUSE Mitochondrial intermembrane space import and assembly protein 40 OS=Mus musculus OX=10090 GN=Chchd4 PE=1 SV=1,1449800,968750,1873300,1078400,707900,1526500
sp|Q8VED9|LEGL_MOUSE Galectin-related protein OS=Mus musculus OX=10090 GN=Lgalsl PE=1 SV=1,1800200,1434100,2029500,1570900,986780,2146000
sp|Q8VEH5|EPMIP_MOUSE EPM2A-interacting protein 1 OS=Mus musculus OX=10090 GN=Epm2aip1 PE=1 SV=1,2054600,2216100,2018600,1523800,1162700,2308700
tr|Q8VF35|Q8VF35_MOUSE Olfactory receptor OS=Mus musculus OX=10090 GN=Olfr1323 PE=3 SV=1,1903900,2219300,2475300,974560,978010,2941100
sp|Q8VHC3|SELM_MOUSE Selenoprotein M OS=Mus musculus OX=10090 GN=Selenom PE=1 SV=3,692690,874090,1005700,493600,381280,781030
sp|Q8VHL0|UT1_MOUSE Urea transporter 1 OS=Mus musculus OX=10090 GN=Slc14a1 PE=1 SV=2,70775,74157,81590,60766,44638,70766
sp|Q8VI56|LRP4_MOUSE Low-density lipoprotein receptor-related protein 4 OS=Mus musculus OX=10090 GN=Lrp4 PE=1 SV=3,44504,51292,33162,49266,40045,52159
"sp|Q8VI75|IPO4_MOUSE Importin-4 OS=Mus musculus OX=10090 GN=Ipo4 PE=1 SV=1;tr|D6RES6|D6RES6_MOUSE Importin 4, isoform CRA_a OS=Mus musculus OX=10090 GN=Ipo4 PE=1 SV=1;tr|A0A2I3BRV3|A0A2I3BRV3_MOUSE Importin-4 (Fragment) OS=Mus musculus OX=10090 GN=Ipo4 PE=",192910,164420,185490,109320,116040,184570
"sp|Q8VIJ6|SFPQ_MOUSE Splicing factor, proline- and glutamine-rich OS=Mus musculus OX=10090 GN=Sfpq PE=1 SV=1;tr|Q3TZL2|Q3TZL2_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Sfpq PE=2 SV=1",5718100,7197200,4434200,4750300,3146000,6380100
sp|Q8VIM9|IRGQ_MOUSE Immunity-related GTPase family Q protein OS=Mus musculus OX=10090 GN=Irgq PE=1 SV=1,1103500,1125800,1091100,827260,609270,1318700
tr|Q91V55|Q91V55_MOUSE 40S ribosomal protein S5 OS=Mus musculus OX=10090 GN=Rps5 PE=1 SV=1;tr|D3YYM6|D3YYM6_MOUSE 40S ribosomal protein S5 (Fragment) OS=Mus musculus OX=10090 GN=Rps5 PE=1 SV=1;tr|D3Z1S8|D3Z1S8_MOUSE 40S ribosomal protein S5 (Fragment) OS=M,5168600,6278400,4331400,5044700,4391100,4615800
"tr|Q91VA7|Q91VA7_MOUSE Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Mus musculus OX=10090 GN=Idh3b PE=1 SV=1",37109000,39633000,37362000,30810000,27397000,41015000
sp|Q91VE0|S27A4_MOUSE Long-chain fatty acid transport protein 4 OS=Mus musculus OX=10090 GN=Slc27a4 PE=1 SV=1;tr|Q9CV67|Q9CV67_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Slc27a4 PE=2 SV=1,425690,364550,523580,355870,223120,549620
"sp|Q91VM9|IPYR2_MOUSE Inorganic pyrophosphatase 2, mitochondrial OS=Mus musculus OX=10090 GN=Ppa2 PE=1 SV=1;tr|D3Z636|D3Z636_MOUSE Inorganic pyrophosphatase 2, mitochondrial OS=Mus musculus OX=10090 GN=Ppa2 PE=1 SV=1",4558300,5220400,5030100,3707400,2759100,5180800
sp|Q91VR8|BRK1_MOUSE Protein BRICK1 OS=Mus musculus OX=10090 GN=Brk1 PE=1 SV=1,9055900,6080500,7703100,6072000,4392700,8543300
tr|Q91VS5|Q91VS5_MOUSE Mri1 protein OS=Mus musculus OX=10090 GN=Mri1 PE=2 SV=1;sp|Q9CQT1|MTNA_MOUSE Methylthioribose-1-phosphate isomerase OS=Mus musculus OX=10090 GN=Mri1 PE=1 SV=1,76818,64628,103180,60225,33575,94609
sp|Q91VT4|CBR4_MOUSE Carbonyl reductase family member 4 OS=Mus musculus OX=10090 GN=Cbr4 PE=1 SV=2;tr|D3Z6C4|D3Z6C4_MOUSE Carbonyl reductase family member 4 (Fragment) OS=Mus musculus OX=10090 GN=Cbr4 PE=1 SV=1,1090700,1225500,1221300,980750,1086900,1166500
sp|Q91VW3|SH3L3_MOUSE SH3 domain-binding glutamic acid-rich-like protein 3 OS=Mus musculus OX=10090 GN=Sh3bgrl3 PE=1 SV=1,8876700,9244400,8531600,6528600,5641500,8872100
sp|Q91W61|FXL15_MOUSE F-box/LRR-repeat protein 15 OS=Mus musculus OX=10090 GN=Fbxl15 PE=1 SV=2,0,6767,0,0,0,5381.8
sp|Q91WD4|CG025_MOUSE UPF0415 protein C7orf25 homolog OS=Mus musculus OX=10090 PE=2 SV=1,11134,16540,12942,11476,6634,14493
"sp|Q91WD5|NDUS2_MOUSE NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs2 PE=1 SV=1;tr|D3YXT0|D3YXT0_MOUSE NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Mus musculus OX=10090 GN=",23919000,22845000,25502000,17044000,13922000,26866000
sp|Q91WE4|CR032_MOUSE UPF0729 protein C18orf32 homolog OS=Mus musculus OX=10090 PE=3 SV=1,157810,185730,99505,182840,208090,105100
sp|Q91X56|S1PR5_MOUSE Sphingosine 1-phosphate receptor 5 OS=Mus musculus OX=10090 GN=S1pr5 PE=1 SV=1,122620,136050,136900,83162,74221,174950
sp|Q91X97|NCALD_MOUSE Neurocalcin-delta OS=Mus musculus OX=10090 GN=Ncald PE=1 SV=4;tr|D3YVA2|D3YVA2_MOUSE Neurocalcin-delta (Fragment) OS=Mus musculus OX=10090 GN=Ncald PE=1 SV=2;tr|D3Z1M0|D3Z1M0_MOUSE Neurocalcin-delta (Fragment) OS=Mus musculus OX=10090,14509000,16781000,15001000,11091000,7552200,17982000
sp|Q91XF0|PNPO_MOUSE Pyridoxine-5-phosphate oxidase OS=Mus musculus OX=10090 GN=Pnpo PE=1 SV=1,1325100,1936900,1488000,998120,855520,1445200
sp|Q91XU3|PI42C_MOUSE Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma OS=Mus musculus OX=10090 GN=Pip4k2c PE=1 SV=1,2919700,3225500,2922100,2900900,1726500,4080500
sp|Q91XV3|BASP1_MOUSE Brain acid soluble protein 1 OS=Mus musculus OX=10090 GN=Basp1 PE=1 SV=3,2999100,2115000,1225000,2865600,2384900,675660
"sp|Q91YP0|L2HDH_MOUSE L-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=L2hgdh PE=1 SV=1",530480,676570,628850,461080,265040,735420
sp|Q91YR1|TWF1_MOUSE Twinfilin-1 OS=Mus musculus OX=10090 GN=Twf1 PE=1 SV=2,826490,1034400,837660,635990,420310,939220
sp|Q91Z31|PTBP2_MOUSE Polypyrimidine tract-binding protein 2 OS=Mus musculus OX=10090 GN=Ptbp2 PE=1 SV=2,70436,76731,50614,48840,33179,49487
sp|Q91Z61|DIRA1_MOUSE GTP-binding protein Di-Ras1 OS=Mus musculus OX=10090 GN=Diras1 PE=1 SV=1;tr|D3Z0Z5|D3Z0Z5_MOUSE GTP-binding protein Di-Ras1 (Fragment) OS=Mus musculus OX=10090 GN=Diras1 PE=1 SV=1,781940,806300,829810,620700,498280,948370
sp|Q91ZZ3|SYUB_MOUSE Beta-synuclein OS=Mus musculus OX=10090 GN=Sncb PE=1 SV=1,21471000,22277000,8673500,26646000,30211000,10157000
sp|Q920I9|WDR7_MOUSE WD repeat-containing protein 7 OS=Mus musculus OX=10090 GN=Wdr7 PE=1 SV=3,11785000,11350000,11642000,10506000,7790400,13001000
sp|Q920L1|FADS1_MOUSE Fatty acid desaturase 1 OS=Mus musculus OX=10090 GN=Fads1 PE=1 SV=1,119100,135490,123210,144600,83749,118700
tr|Q920M6|Q920M6_MOUSE B/K protein (Fragment) OS=Mus musculus OX=10090 GN=B/K PE=4 SV=1;sp|Q920M7|SYT17_MOUSE Synaptotagmin-17 OS=Mus musculus OX=10090 GN=Syt17 PE=1 SV=1,1815,0,4382.1,1833.8,0,3595.1
sp|Q920P3|BRNP1_MOUSE BMP/retinoic acid-inducible neural-specific protein 1 OS=Mus musculus OX=10090 GN=Brinp1 PE=1 SV=1,236810,285420,251230,233840,138370,331980
sp|Q920P5|KAD5_MOUSE Adenylate kinase isoenzyme 5 OS=Mus musculus OX=10090 GN=Ak5 PE=1 SV=2;tr|A0A0G2JGN7|A0A0G2JGN7_MOUSE Adenylate kinase isoenzyme 5 (Fragment) OS=Mus musculus OX=10090 GN=Ak5 PE=1 SV=1,2150800,2921600,2171300,2167000,977570,3018000
sp|Q921C5|BICD2_MOUSE Protein bicaudal D homolog 2 OS=Mus musculus OX=10090 GN=Bicd2 PE=1 SV=1,0,0,0,0,0,0
tr|Q9CSH0|Q9CSH0_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Hnrnpll PE=2 SV=1;sp|Q921F4|HNRLL_MOUSE Heterogeneous nuclear ribonucleoprotein L-like OS=Mus musculus OX=10090 GN=Hnrnpll PE=1 SV=3,170100,214440,169630,123600,83475,192840
sp|Q921M7|FA49B_MOUSE Protein FAM49B OS=Mus musculus OX=10090 GN=Fam49b PE=1 SV=1;tr|A0A2I3BRN5|A0A2I3BRN5_MOUSE Protein FAM49B (Fragment) OS=Mus musculus OX=10090 GN=Fam49b PE=1 SV=1,10697000,10070000,9778700,9347700,7924500,10370000
"tr|Q921V3|Q921V3_MOUSE Nitrogen fixation gene 1 (S. cerevisiae) OS=Mus musculus OX=10090 GN=Nfs1 PE=2 SV=1;sp|Q9Z1J3|NFS1_MOUSE Cysteine desulfurase, mitochondrial OS=Mus musculus OX=10090 GN=Nfs1 PE=1 SV=3;tr|F7CZD1|F7CZD1_MOUSE Predicted gene, 28036 (Fra",2469100,2599100,2398000,1845400,1359000,2512500
sp|Q922B1|MACD1_MOUSE O-acetyl-ADP-ribose deacetylase MACROD1 OS=Mus musculus OX=10090 GN=Macrod1 PE=1 SV=2,179030,175100,209240,113340,121360,270360
sp|Q922J6|TSN2_MOUSE Tetraspanin-2 OS=Mus musculus OX=10090 GN=Tspan2 PE=1 SV=1;tr|A0A0G2JDX4|A0A0G2JDX4_MOUSE Tetraspanin-2 (Fragment) OS=Mus musculus OX=10090 GN=Tspan2 PE=1 SV=1;tr|A0A0G2JEZ7|A0A0G2JEZ7_MOUSE Tetraspanin OS=Mus musculus OX=10090 GN=Tspa,216670,194310,127810,209020,383540,132880
sp|Q922Q1|MARC2_MOUSE Mitochondrial amidoxime reducing component 2 OS=Mus musculus OX=10090 GN=Marc2 PE=1 SV=1,2499100,2309200,3064600,1684700,1520300,3194900
sp|Q922Y1|UBXN1_MOUSE UBX domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ubxn1 PE=1 SV=1,1230200,1285100,1242500,987160,777010,1397300
sp|Q924L1|LTMD1_MOUSE LETM1 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Letmd1 PE=1 SV=1,287340,380220,283540,204900,146460,357640
"sp|Q924S8|SPRE1_MOUSE Sprouty-related, EVH1 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Spred1 PE=1 SV=1",0,0,0,0,0,0
sp|Q925I1|ATAD3_MOUSE ATPase family AAA domain-containing protein 3 OS=Mus musculus OX=10090 GN=Atad3 PE=1 SV=1,2802700,3188200,2982100,2354900,1717900,3211600
sp|Q96DY5|RN112_MOUSE RING finger protein 112 OS=Mus musculus OX=10090 GN=Rnf112 PE=1 SV=1,289780,386090,351520,234940,118010,406660
sp|Q99J08|S14L2_MOUSE SEC14-like protein 2 OS=Mus musculus OX=10090 GN=Sec14l2 PE=1 SV=1,2150300,1746300,2427400,2008900,1255300,3077000
"sp|Q99J39|DCMC_MOUSE Malonyl-CoA decarboxylase, mitochondrial OS=Mus musculus OX=10090 GN=Mlycd PE=1 SV=1",34090,16855,26877,21765,22308,47163
sp|Q99J83|ATG5_MOUSE Autophagy protein 5 OS=Mus musculus OX=10090 GN=Atg5 PE=1 SV=1,48405,66341,56373,38146,39200,65688
sp|Q99J95|CDK9_MOUSE Cyclin-dependent kinase 9 OS=Mus musculus OX=10090 GN=Cdk9 PE=1 SV=1,164300,188530,185970,118400,78054,180310
sp|Q99J99|THTM_MOUSE 3-mercaptopyruvate sulfurtransferase OS=Mus musculus OX=10090 GN=Mpst PE=1 SV=4,2895300,3681000,3328400,2623800,1929400,4216900
sp|Q99JI4|PSMD6_MOUSE 26S proteasome non-ATPase regulatory subunit 6 OS=Mus musculus OX=10090 GN=Psmd6 PE=1 SV=1;tr|Q8C1T2|Q8C1T2_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Psmd6 PE=2 SV=1,6390900,6833600,6090500,5484500,3915700,7475200
sp|Q99JR1|SFXN1_MOUSE Sideroflexin-1 OS=Mus musculus OX=10090 GN=Sfxn1 PE=1 SV=3,9465200,10599000,9142600,6829600,6017500,9046600
sp|Q99JX4|EIF3M_MOUSE Eukaryotic translation initiation factor 3 subunit M OS=Mus musculus OX=10090 GN=Eif3m PE=1 SV=1,1014300,1000900,1002800,924730,678740,1061000
"sp|Q99JY0|ECHB_MOUSE Trifunctional enzyme subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Hadhb PE=1 SV=1",1191600,1284200,1283000,747610,810800,1242300
sp|Q99JY8|PLPP3_MOUSE Phospholipid phosphatase 3 OS=Mus musculus OX=10090 GN=Plpp3 PE=1 SV=1,2079900,2542800,2115600,1595400,1307000,2128800
sp|Q99K70|RRAGC_MOUSE Ras-related GTP-binding protein C OS=Mus musculus OX=10090 GN=Rragc PE=1 SV=1,101590,30888,108380,56198,48451,104300
sp|Q99KC8|VMA5A_MOUSE von Willebrand factor A domain-containing protein 5A OS=Mus musculus OX=10090 GN=Vwa5a PE=1 SV=2,120840,143270,139270,105200,71106,155800
"sp|Q99KI0|ACON_MOUSE Aconitate hydratase, mitochondrial OS=Mus musculus OX=10090 GN=Aco2 PE=1 SV=1",133450000,146930000,116780000,111330000,108190000,114530000
sp|Q99KP6|PRP19_MOUSE Pre-mRNA-processing factor 19 OS=Mus musculus OX=10090 GN=Prpf19 PE=1 SV=1,294340,211630,233920,209540,159610,279840
"sp|Q99KR7|PPIF_MOUSE Peptidyl-prolyl cis-trans isomerase F, mitochondrial OS=Mus musculus OX=10090 GN=Ppif PE=1 SV=1;sp|Q9ERU9|RBP2_MOUSE E3 SUMO-protein ligase RanBP2 OS=Mus musculus OX=10090 GN=Ranbp2 PE=1 SV=2",13982,8979,0,0,0,0
sp|Q99KU0|VMP1_MOUSE Vacuole membrane protein 1 OS=Mus musculus OX=10090 GN=Vmp1 PE=1 SV=2,21100,6336,4081.5,4624.9,0,5612.1
sp|Q99LB6|MAT2B_MOUSE Methionine adenosyltransferase 2 subunit beta OS=Mus musculus OX=10090 GN=Mat2b PE=1 SV=1,1726100,1831100,1614400,1333100,1086000,1773800
"sp|Q99LC3|NDUAA_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial OS=Mus musculus OX=10090 GN=Ndufa10 PE=1 SV=1",8577400,6368000,6277400,7593800,7981700,7043500
"sp|Q99LC5|ETFA_MOUSE Electron transfer flavoprotein subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Etfa PE=1 SV=2",2149300,2375700,1846300,1711000,1312100,1894400
sp|Q99LR1|ABD12_MOUSE Monoacylglycerol lipase ABHD12 OS=Mus musculus OX=10090 GN=Abhd12 PE=1 SV=2;tr|D6RFU2|D6RFU2_MOUSE Monoacylglycerol lipase ABHD12 OS=Mus musculus OX=10090 GN=Abhd12 PE=1 SV=1,3917800,3712900,4309700,3276400,2078300,5143300
sp|Q99LW6|YAF2_MOUSE YY1-associated factor 2 OS=Mus musculus OX=10090 GN=Yaf2 PE=1 SV=1,0,8028,0,0,0,4320.3
sp|Q99M71|EPDR1_MOUSE Mammalian ependymin-related protein 1 OS=Mus musculus OX=10090 GN=Epdr1 PE=1 SV=1,2676300,3714800,2630600,2704600,1363000,3786800
sp|Q99MR3|S12A9_MOUSE Solute carrier family 12 member 9 OS=Mus musculus OX=10090 GN=Slc12a9 PE=1 SV=2,49370,60096,46233,28902,26614,51762
"sp|Q99MR8|MCCA_MOUSE Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Mccc1 PE=1 SV=2;tr|A0A0G2JF64|A0A0G2JF64_MOUSE Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN",715780,947240,530680,507640,287460,758000
sp|Q99NB8|UBQL4_MOUSE Ubiquilin-4 OS=Mus musculus OX=10090 GN=Ubqln4 PE=1 SV=1,348560,356900,167190,299090,274200,184690
sp|Q99P72|RTN4_MOUSE Reticulon-4 OS=Mus musculus OX=10090 GN=Rtn4 PE=1 SV=2,8661200,8659700,7526400,7283500,5007200,7304800
sp|Q99PI8|RTN4R_MOUSE Reticulon-4 receptor OS=Mus musculus OX=10090 GN=Rtn4r PE=1 SV=1,90931,90183,101000,65655,31378,126880
sp|Q99PL6|UBXN6_MOUSE UBX domain-containing protein 6 OS=Mus musculus OX=10090 GN=Ubxn6 PE=1 SV=1;tr|Q6KAM0|Q6KAM0_MOUSE MFLJ00394 protein (Fragment) OS=Mus musculus OX=10090 GN=Ubxn6 PE=2 SV=1,7136400,7688200,6877400,5609900,4360700,7417400
sp|Q99PT1|GDIR1_MOUSE Rho GDP-dissociation inhibitor 1 OS=Mus musculus OX=10090 GN=Arhgdia PE=1 SV=3,11192000,11566000,9462900,10364000,10602000,10095000
sp|Q99PU5|ACBG1_MOUSE Long-chain-fatty-acid--CoA ligase ACSBG1 OS=Mus musculus OX=10090 GN=Acsbg1 PE=1 SV=1,4949000,4770300,4738100,3711800,2978100,4882100
tr|Q9D7Y7|Q9D7Y7_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=2210010C04Rik PE=2 SV=1;tr|Q9CPN9|Q9CPN9_MOUSE RIKEN cDNA 2210010C04 gene OS=Mus musculus OX=10090 GN=2210010C04Rik PE=1 SV=1,1745900,906280,1190300,872130,465100,744540
sp|Q9CPP6|NDUA5_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Mus musculus OX=10090 GN=Ndufa5 PE=1 SV=3;tr|Q9CX78|Q9CX78_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Ndufa5 PE=2 SV=1,8004200,6232800,7455400,5793000,4502400,6885400
sp|Q9CPQ1|COX6C_MOUSE Cytochrome c oxidase subunit 6C OS=Mus musculus OX=10090 GN=Cox6c PE=1 SV=3,87419000,84544000,81073000,74472000,53247000,89744000
sp|Q9CPS6|HINT3_MOUSE Histidine triad nucleotide-binding protein 3 OS=Mus musculus OX=10090 GN=Hint3 PE=1 SV=1,42832,32934,44277,25058,23828,45884
sp|Q9CPT3|NANP_MOUSE N-acylneuraminate-9-phosphatase OS=Mus musculus OX=10090 GN=Nanp PE=1 SV=1,34031,31685,37138,23492,21377,32648
sp|Q9CPU4|MGST3_MOUSE Microsomal glutathione S-transferase 3 OS=Mus musculus OX=10090 GN=Mgst3 PE=1 SV=1,882940,959080,817210,393730,425030,1024700
"sp|Q9CPW2|FDX2_MOUSE Ferredoxin-2, mitochondrial OS=Mus musculus OX=10090 GN=Fdx2 PE=1 SV=1",80708,72550,88329,43166,36889,91055
sp|Q9CPX6|ATG3_MOUSE Ubiquitin-like-conjugating enzyme ATG3 OS=Mus musculus OX=10090 GN=Atg3 PE=1 SV=1,366950,332510,310740,285160,236480,316910
sp|Q9CPY7|AMPL_MOUSE Cytosol aminopeptidase OS=Mus musculus OX=10090 GN=Lap3 PE=1 SV=3,3550400,4617900,4633400,2810200,2092000,4486400
sp|Q9CPZ8|COXM1_MOUSE COX assembly mitochondrial protein homolog OS=Mus musculus OX=10090 GN=Cmc1 PE=1 SV=1;tr|Q9CVE7|Q9CVE7_MOUSE COX assembly mitochondrial protein (Fragment) OS=Mus musculus OX=10090 GN=Cmc1 PE=2 SV=1,25882,22483,36921,16927,11693,20616
sp|Q9CQ00|DMAC1_MOUSE Distal membrane-arm assembly complex protein 1 OS=Mus musculus OX=10090 GN=Dmac1 PE=1 SV=1,211210,190130,188020,183980,111830,227710
sp|Q9CQ54|NDUC2_MOUSE NADH dehydrogenase [ubiquinone] 1 subunit C2 OS=Mus musculus OX=10090 GN=Ndufc2 PE=1 SV=1;tr|A0A0U1RPJ5|A0A0U1RPJ5_MOUSE NADH dehydrogenase [ubiquinone] 1 subunit C2 OS=Mus musculus OX=10090 GN=Ndufc2 PE=1 SV=1;tr|Q9D846|Q9D846_MOUSE ,2925500,3985100,2827600,2193000,2005300,3005000
sp|Q9CQ65|MTAP_MOUSE S-methyl-5-thioadenosine phosphorylase OS=Mus musculus OX=10090 GN=Mtap PE=1 SV=1,38680,33282,39902,29050,23230,32357
sp|Q9CQ69|QCR8_MOUSE Cytochrome b-c1 complex subunit 8 OS=Mus musculus OX=10090 GN=Uqcrq PE=1 SV=3,17879000,26243000,21112000,15753000,11664000,21719000
sp|Q9CQ75|NDUA2_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=Mus musculus OX=10090 GN=Ndufa2 PE=1 SV=3,3504900,4401700,2433300,3612500,4037400,2668700
sp|Q9CQ92|FIS1_MOUSE Mitochondrial fission 1 protein OS=Mus musculus OX=10090 GN=Fis1 PE=1 SV=1,118480,118340,95377,77237,89538,84488
sp|Q9CQA1|TPPC5_MOUSE Trafficking protein particle complex subunit 5 OS=Mus musculus OX=10090 GN=Trappc5 PE=1 SV=1,775230,922540,746370,704050,522980,882850
tr|Q9CQB4|Q9CQB4_MOUSE Cytochrome b-c1 complex subunit 7 OS=Mus musculus OX=10090 GN=Uqcrb PE=1 SV=1;sp|Q9D855|QCR7_MOUSE Cytochrome b-c1 complex subunit 7 OS=Mus musculus OX=10090 GN=Uqcrb PE=1 SV=3,28654000,32201000,20181000,27322000,24880000,16522000
sp|Q9CQD1|RAB5A_MOUSE Ras-related protein Rab-5A OS=Mus musculus OX=10090 GN=Rab5a PE=1 SV=1,6540700,4395900,6756400,4894200,3500700,8107500
sp|Q9CQG9|TM100_MOUSE Transmembrane protein 100 OS=Mus musculus OX=10090 GN=Tmem100 PE=1 SV=1,30908,35609,34674,27282,20069,34822
sp|Q9CQJ8|NDUB9_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 OS=Mus musculus OX=10090 GN=Ndufb9 PE=1 SV=3,3087600,3298500,3418900,1958600,1668200,3541100
tr|Q9CZK3|Q9CZK3_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Rwdd1 PE=2 SV=1;sp|Q9CQK7|RWDD1_MOUSE RWD domain-containing protein 1 OS=Mus musculus OX=10090 GN=Rwdd1 PE=1 SV=1,0,0,0,0,0,0
sp|Q9CQM5|TXD17_MOUSE Thioredoxin domain-containing protein 17 OS=Mus musculus OX=10090 GN=Txndc17 PE=1 SV=1,457160,282430,538320,236520,195920,420260
sp|Q9CQN3|TOM6_MOUSE Mitochondrial import receptor subunit TOM6 homolog OS=Mus musculus OX=10090 GN=Tomm6 PE=3 SV=1,669700,625980,566440,346860,420800,653580
