Fasta headers,Reporter intensity corrected 0,Reporter intensity corrected 1,Reporter intensity corrected 2,Reporter intensity corrected 3,Reporter intensity corrected 4,Reporter intensity corrected 5
"tr|Q3U630|Q3U630_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Tars PE=2 SV=1;sp|Q9D0R2|SYTC_MOUSE Threonine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Tars PE=1 SV=2;tr|Q99KJ4|Q99KJ4_MOUSE Tars protein (Fragment) OS=Mus musculus OX=",2965000,3058900,2721300,1912800,2933700,2614700
tr|Q3U6A2|Q3U6A2_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Rbm14 PE=2 SV=1;sp|Q8C2Q3|RBM14_MOUSE RNA-binding protein 14 OS=Mus musculus OX=10090 GN=Rbm14 PE=1 SV=1,2039400,2795000,1453100,1183000,2230300,1579100
tr|Q3U6G1|Q3U6G1_MOUSE Biliverdin reductase B (Flavin reductase (NADPH)) OS=Mus musculus OX=10090 GN=Blvrb PE=1 SV=1;sp|Q923D2|BLVRB_MOUSE Flavin reductase (NADPH) OS=Mus musculus OX=10090 GN=Blvrb PE=1 SV=3;tr|E9PZC3|E9PZC3_MOUSE Flavin reductase (NADPH) ,3642400,3755500,3720000,1954900,3586900,2257800
tr|Q3U6K8|Q3U6K8_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Vdac1 PE=2 SV=1,15518000,14343000,14575000,9808100,16240000,13568000
tr|Q3U6K9|Q3U6K9_MOUSE Phosphoserine aminotransferase OS=Mus musculus OX=10090 GN=Psat1 PE=1 SV=1;tr|Q8BTJ1|Q8BTJ1_MOUSE Phosphoserine aminotransferase OS=Mus musculus OX=10090 GN=Psat1 PE=2 SV=1;tr|Q543K5|Q543K5_MOUSE Phosphoserine aminotransferase OS=Mus,4131500,3577000,5184900,2154400,3325100,3184700
"tr|Q3U716|Q3U716_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Cars PE=2 SV=1;sp|Q9ER72|SYCC_MOUSE Cysteine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Cars PE=1 SV=2;tr|Q3UXN3|Q3UXN3_MOUSE Uncharacterized protein OS=Mus musculus OX=1",1045300,1311400,825610,675170,1270100,778590
"tr|Q3U741|Q3U741_MOUSE DEAD (Asp-Glu-Ala-Asp) box polypeptide 17, isoform CRA_a OS=Mus musculus OX=10090 GN=Ddx17 PE=1 SV=1;sp|Q501J6|DDX17_MOUSE Probable ATP-dependent RNA helicase DDX17 OS=Mus musculus OX=10090 GN=Ddx17 PE=1 SV=1;tr|Q3TU25|Q3TU25_MOUSE U",1907300,2514500,1290700,866420,1839300,1317400
tr|Q3UDQ7|Q3UDQ7_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Afg3l2 PE=2 SV=1;tr|Q3U7C0|Q3U7C0_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Afg3l2 PE=2 SV=1;sp|Q8JZQ2|AFG32_MOUSE AFG3-like protein 2 OS=Mus musculus OX=10090 GN=Af,10442000,7912500,8543800,5541400,7944800,7408400
tr|Q5M8Q0|Q5M8Q0_MOUSE Ribosomal protein L15 OS=Mus musculus OX=10090 GN=Rpl15 PE=2 SV=1;tr|Q3U7D2|Q3U7D2_MOUSE Ribosomal protein L15 OS=Mus musculus OX=10090 GN=Rpl15 PE=2 SV=1;sp|Q9CZM2|RL15_MOUSE 60S ribosomal protein L15 OS=Mus musculus OX=10090 GN=Rpl,20853000,23734000,17982000,12901000,25285000,16161000
tr|Q3U7N2|Q3U7N2_MOUSE MICOS complex subunit MIC60 OS=Mus musculus OX=10090 GN=Immt PE=2 SV=1;sp|Q8CAQ8|MIC60_MOUSE MICOS complex subunit Mic60 OS=Mus musculus OX=10090 GN=Immt PE=1 SV=1;tr|Q3TQL4|Q3TQL4_MOUSE MICOS complex subunit MIC60 (Fragment) OS=Mus ,69749000,58534000,62017000,38452000,66828000,54147000
tr|Q3U7Z6|Q3U7Z6_MOUSE Phosphoglycerate mutase OS=Mus musculus OX=10090 GN=Pgam1 PE=1 SV=1;sp|Q9DBJ1|PGAM1_MOUSE Phosphoglycerate mutase 1 OS=Mus musculus OX=10090 GN=Pgam1 PE=1 SV=3;tr|Q6NWV5|Q6NWV5_MOUSE Pgam1 protein (Fragment) OS=Mus musculus OX=10090 ,54182000,46558000,59500000,29266000,55203000,38443000
"tr|Q3U878|Q3U878_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Dazap1 PE=2 SV=1;tr|Q3UGB5|Q3UGB5_MOUSE DAZ associated protein 1, isoform CRA_b OS=Mus musculus OX=10090 GN=Dazap1 PE=1 SV=1;sp|Q9JII5|DAZP1_MOUSE DAZ-associated protein 1 OS=Mus mu",2916600,4046100,3168300,1782000,4112300,2731400
tr|Q9D094|Q9D094_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Hars PE=2 SV=1;tr|Q8VDX8|Q8VDX8_MOUSE Hars protein OS=Mus musculus OX=10090 GN=Hars PE=2 SV=1;tr|Q3UDH1|Q3UDH1_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Hars PE=2 SV,14770000,14766000,11966000,7152000,13585000,8892800
tr|Q3U896|Q3U896_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Mtmr9 PE=2 SV=1;sp|Q9Z2D0|MTMR9_MOUSE Myotubularin-related protein 9 OS=Mus musculus OX=10090 GN=Mtmr9 PE=1 SV=2,1867500,1898500,1537000,1123400,1465900,1381900
tr|Q3U8I1|Q3U8I1_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Clic4 PE=2 SV=1;tr|Q543N5|Q543N5_MOUSE Chloride intracellular channel protein OS=Mus musculus OX=10090 GN=Clic4 PE=1 SV=1;sp|Q9QYB1|CLIC4_MOUSE Chloride intracellular cha,6521600,4382100,9152500,2085300,4108100,2601100
tr|Q3U8R9|Q3U8R9_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Txnl1 PE=2 SV=1;tr|Q3UNH3|Q3UNH3_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Txnl1 PE=2 SV=1;sp|Q8CDN6|TXNL1_MOUSE Thioredoxin-like protein 1 OS=Mus musculu,9059000,8422600,7689700,4096000,8276000,5315700
"tr|Q3U8S0|Q3U8S0_MOUSE Adaptor-related protein complex 3, sigma 1 subunit OS=Mus musculus OX=10090 GN=Ap3s1 PE=1 SV=1;sp|Q9DCR2|AP3S1_MOUSE AP-3 complex subunit sigma-1 OS=Mus musculus OX=10090 GN=Ap3s1 PE=1 SV=2",859460,645760,555060,374540,790290,533550
tr|Q6IRT4|Q6IRT4_MOUSE Eukaryotic translation initiation factor 3 subunit F OS=Mus musculus OX=10090 GN=Eif3f PE=2 SV=1;tr|Q8BTW2|Q8BTW2_MOUSE Eukaryotic translation initiation factor 3 subunit F OS=Mus musculus OX=10090 GN=Eif3f PE=2 SV=1;tr|Q3U8X1|Q3U8X1,4335400,4103400,3430700,2238100,3403200,2918400
tr|Q58E38|Q58E38_MOUSE Sphingosine kinase 2 OS=Mus musculus OX=10090 GN=Sphk2 PE=1 SV=1;tr|Q3U912|Q3U912_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Sphk2 PE=2 SV=1;sp|Q9JIA7|SPHK2_MOUSE Sphingosine kinase 2 OS=Mus musculus OX=10090 GN=Sphk2 ,83680,62508,93678,38393,52421,64236
"tr|Q3U935|Q3U935_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Cnbp PE=2 SV=1;tr|Q3ULK8|Q3ULK8_MOUSE Cellular nucleic acid binding protein, isoform CRA_a OS=Mus musculus OX=10090 GN=Cnbp PE=1 SV=1;tr|Q3U5V2|Q3U5V2_MOUSE Uncharacterized protein ",2266900,2600100,2132500,1066900,3233500,1837600
tr|Q3U944|Q3U944_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Lman1 PE=2 SV=1;sp|Q9D0F3|LMAN1_MOUSE Protein ERGIC-53 OS=Mus musculus OX=10090 GN=Lman1 PE=1 SV=1,2637500,3269300,2004300,1534400,2993400,1783400
"tr|Q3U9C4|Q3U9C4_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Mrpl44 PE=2 SV=1;tr|Q3UKG1|Q3UKG1_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Mrpl44 PE=2 SV=1;sp|Q9CY73|RM44_MOUSE 39S ribosomal protein L44, mi",400810,456070,336020,246790,464370,315450
tr|Q3U9U5|Q3U9U5_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Bcap31 PE=2 SV=1;sp|Q61335|BAP31_MOUSE B-cell receptor-associated protein 31 OS=Mus musculus OX=10090 GN=Bcap31 PE=1 SV=4,155360,130210,130760,56581,105930,100600
tr|Q3UA52|Q3UA52_MOUSE Arp2/3 complex 34 kDa subunit (Fragment) OS=Mus musculus OX=10090 GN=Arpc2 PE=2 SV=1;sp|Q9CVB6|ARPC2_MOUSE Actin-related protein 2/3 complex subunit 2 OS=Mus musculus OX=10090 GN=Arpc2 PE=1 SV=3;tr|Q4FZG5|Q4FZG5_MOUSE Arp2/3 complex ,4727600,2970000,3285600,3135800,3116700,3882600
tr|Q4FK49|Q4FK49_MOUSE Pyp protein OS=Mus musculus OX=10090 GN=Ppa1 PE=1 SV=1;tr|Q3UA53|Q3UA53_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Ppa1 PE=2 SV=1;sp|Q9D819|IPYR_MOUSE Inorganic pyrophosphatase OS=Mus musculus OX=10090 GN=Ppa1 PE=1 SV=,1665800,2493400,1623900,955250,1278800,1183700
"tr|Q91V28|Q91V28_MOUSE 6-phosphogluconate dehydrogenase, decarboxylating OS=Mus musculus OX=10090 GN=Pgd PE=2 SV=1;tr|Q3UAG2|Q3UAG2_MOUSE 6-phosphogluconate dehydrogenase, decarboxylating OS=Mus musculus OX=10090 GN=Pgd PE=2 SV=1;sp|Q9DCD0|6PGD_MOUSE 6-pho",4393200,5308800,3505500,2012400,3266400,2793500
tr|Q3UB60|Q3UB60_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Ppid PE=2 SV=1;sp|Q9CR16|PPID_MOUSE Peptidyl-prolyl cis-trans isomerase D OS=Mus musculus OX=10090 GN=Ppid PE=1 SV=3;tr|Q8BMX6|Q8BMX6_MOUSE Uncharacterized protein (Fragment) OS=Mus,3753100,3159500,3028000,1524300,2869400,2226800
"tr|Q3UBN8|Q3UBN8_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Bpnt1 PE=2 SV=1;sp|Q9Z0S1|BPNT1_MOUSE 3(2),5-bisphosphate nucleotidase 1 OS=Mus musculus OX=10090 GN=Bpnt1 PE=1 SV=2;tr|D3Z0E6|D3Z0E6_MOUSE 3(2),5-bisphosphate nucleotidase 1 ",2893100,2817500,2829000,1333800,2284300,2036900
tr|Q3UBP6|Q3UBP6_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Actb PE=2 SV=1;tr|Q3UBQ4|Q3UBQ4_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Actb PE=2 SV=1,28528000,15977000,18175000,9582200,8601900,17452000
"tr|Q3UBT6|Q3UBT6_MOUSE Casein kinase 1, delta, isoform CRA_c OS=Mus musculus OX=10090 GN=Csnk1d PE=2 SV=1;tr|Q3USK2|Q3USK2_MOUSE Casein kinase 1, delta, isoform CRA_b OS=Mus musculus OX=10090 GN=Csnk1d PE=2 SV=1;sp|Q9DC28|KC1D_MOUSE Casein kinase I isoform",451150,409080,345480,281810,516490,356170
tr|Q3UC35|Q3UC35_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Rnf114 PE=2 SV=1;tr|Q8C521|Q8C521_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Rnf114 PE=2 SV=1;sp|Q9ET26|RN114_MOUSE E3 ubiquitin-protein ligase RNF114 OS=M,179250,150140,132530,72412,167930,104860
tr|Q3UUX9|Q3UUX9_MOUSE Rab GDP dissociation inhibitor OS=Mus musculus OX=10090 GN=Gdi2 PE=2 SV=1;tr|Q3UC72|Q3UC72_MOUSE Rab GDP dissociation inhibitor (Fragment) OS=Mus musculus OX=10090 GN=Gdi2 PE=2 SV=1;tr|Q3UPA3|Q3UPA3_MOUSE Rab GDP dissociation inhibit,25889000,18960000,21349000,11433000,15094000,15200000
"tr|Q3UCC6|Q3UCC6_MOUSE Succinate-CoA ligase subunit beta (Fragment) OS=Mus musculus OX=10090 GN=Sucla2 PE=2 SV=1;sp|Q9Z2I9|SUCB1_MOUSE Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Sucla2 PE=1 SV=2;tr|Q3U6C7|Q3",42138000,31851000,37133000,19919000,27439000,29424000
tr|Q8C2Q8|Q8C2Q8_MOUSE ATP synthase subunit gamma OS=Mus musculus OX=10090 GN=Atp5c1 PE=1 SV=1;tr|Q9D9D7|Q9D9D7_MOUSE ATP synthase subunit gamma OS=Mus musculus OX=10090 GN=Atp5c1 PE=2 SV=1;tr|Q3UD06|Q3UD06_MOUSE ATP synthase subunit gamma OS=Mus musculus ,50415000,39812000,41295000,29457000,37263000,37214000
"tr|Q6XMP4|Q6XMP4_MOUSE Alanyl-tRNA synthase OS=Mus musculus OX=10090 GN=Aars PE=2 SV=1;tr|Q3UD67|Q3UD67_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Aars PE=2 SV=1;sp|Q8BGQ7|SYAC_MOUSE Alanine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090",13572000,13700000,12959000,6217600,11160000,8540300
sp|Q3UDE2|TTL12_MOUSE Tubulin--tyrosine ligase-like protein 12 OS=Mus musculus OX=10090 GN=Ttll12 PE=1 SV=1,1783400,2174100,1694300,942560,1567300,1313700
"tr|Q3UDH4|Q3UDH4_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Sec24b PE=2 SV=1;tr|Q80ZX0|Q80ZX0_MOUSE Sec24-related gene family, member B (S. cerevisiae) OS=Mus musculus OX=10090 GN=Sec24b PE=1 SV=1;tr|Q3U882|Q3U882_MOUSE Uncharacte",1993300,2257200,1773700,1370000,1981500,1569400
tr|Q3UDN8|Q3UDN8_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Trim28 PE=2 SV=1;tr|Q5EBP9|Q5EBP9_MOUSE Tripartite motif-containing 28 OS=Mus musculus OX=10090 GN=Trim28 PE=2 SV=1;sp|Q62318|TIF1B_MOUSE Transcription intermediary facto,2323300,2535200,1634400,1024500,1998900,1823600
sp|Q3UE37|UBE2Z_MOUSE Ubiquitin-conjugating enzyme E2 Z OS=Mus musculus OX=10090 GN=Ube2z PE=1 SV=2,2232400,1855100,2095900,1113600,2227200,1611000
"tr|Q3UKF5|Q3UKF5_MOUSE X-prolyl aminopeptidase OS=Mus musculus OX=10090 GN=Xpnpep1 PE=2 SV=1;tr|Q3UE92|Q3UE92_MOUSE X-prolyl aminopeptidase (Aminopeptidase P) 1, soluble, isoform CRA_b OS=Mus musculus OX=10090 GN=Xpnpep1 PE=1 SV=1;sp|Q6P1B1|XPP1_MOUSE Xaa-",2535900,2417400,2256700,1695000,2442500,2100200
tr|Q3UEB4|Q3UEB4_MOUSE Mevalonate kinase OS=Mus musculus OX=10090 GN=Mvk PE=1 SV=1;sp|Q9R008|KIME_MOUSE Mevalonate kinase OS=Mus musculus OX=10090 GN=Mvk PE=1 SV=1,190190,188080,123100,83659,108100,113210
"tr|Q9DC36|Q9DC36_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Flot2 PE=2 SV=1;tr|Q8CDE0|Q8CDE0_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Flot2 PE=2 SV=1;tr|Q5SS83|Q5SS83_MOUSE Flotillin 2, isoform CRA_a OS=Mus musculus OX=10090",9519000,5402100,6750000,3455800,4289500,4464900
tr|Q3UEW2|Q3UEW2_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Dmtn PE=2 SV=1;sp|Q9WV69|DEMA_MOUSE Dematin OS=Mus musculus OX=10090 GN=Dmtn PE=1 SV=1,6119800,5421400,5218500,4987700,10155000,4731000
tr|Q3UF95|Q3UF95_MOUSE Large proline-rich protein BAG6 OS=Mus musculus OX=10090 GN=Bag6 PE=1 SV=1;sp|Q9Z1R2|BAG6_MOUSE Large proline-rich protein BAG6 OS=Mus musculus OX=10090 GN=Bag6 PE=1 SV=1;tr|G3UYQ2|G3UYQ2_MOUSE Large proline-rich protein BAG6 OS=Mus ,2813700,2742500,2557400,1655000,3155900,2057900
"tr|Q3V060|Q3V060_MOUSE Kv channel interacting protein 4, isoform CRA_a OS=Mus musculus OX=10090 GN=Kcnip4 PE=2 SV=1;tr|Q3YAA7|Q3YAA7_MOUSE Potassium channel interacting protein 4 OS=Mus musculus OX=10090 GN=Kcnip4 PE=2 SV=1;tr|Q3UFC0|Q3UFC0_MOUSE Kv channe",2073000,1585200,4973300,1584000,3215600,2238500
"tr|Q3UKA1|Q3UKA1_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Dnajc3 PE=2 SV=1;tr|Q3UFV9|Q3UFV9_MOUSE DnaJ (Hsp40) homolog, subfamily C, member 3 OS=Mus musculus OX=10090 GN=Dnajc3 PE=1 SV=1;sp|Q91YW3|DNJC3_MOUSE DnaJ homolog subfamily C membe",361450,362440,306570,182070,300920,213010
tr|Q3V331|Q3V331_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Gnb5 PE=2 SV=1;tr|Q3UG14|Q3UG14_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Gnb5 PE=2 SV=1;sp|P62881|GNB5_MOUSE Guanine nucleotide-binding protein subunit beta-5 OS=Mu,6812000,5320600,7326600,4740000,6450300,5572700
tr|Q3UG80|Q3UG80_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Vps18 PE=2 SV=1;sp|Q8R307|VPS18_MOUSE Vacuolar protein sorting-associated protein 18 homolog OS=Mus musculus OX=10090 GN=Vps18 PE=1 SV=2;tr|Q3U7D9|Q3U7D9_MOUSE Uncharacterized prote,155420,143780,160960,83628,174560,112590
tr|Q3UGB8|Q3UGB8_MOUSE Derlin OS=Mus musculus OX=10090 GN=Derl1 PE=2 SV=1;sp|Q99J56|DERL1_MOUSE Derlin-1 OS=Mus musculus OX=10090 GN=Derl1 PE=1 SV=1,0,2724.3,0,0,3542.9,0
sp|Q3UGC7|EI3JA_MOUSE Eukaryotic translation initiation factor 3 subunit J-A OS=Mus musculus OX=10090 GN=Eif3j1 PE=2 SV=1,0,0,4826.9,0,4214.6,0
"tr|Q3UGC8|Q3UGC8_MOUSE Propionyl-Coenzyme A carboxylase, alpha polypeptide, isoform CRA_b OS=Mus musculus OX=10090 GN=Pcca PE=1 SV=1;sp|Q91ZA3|PCCA_MOUSE Propionyl-CoA carboxylase alpha chain, mitochondrial OS=Mus musculus OX=10090 GN=Pcca PE=1 SV=2",5374700,5141300,4730200,3128100,5074900,4760300
tr|Q3UGE1|Q3UGE1_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Trappc12 PE=2 SV=1;sp|Q8K2L8|TPC12_MOUSE Trafficking protein particle complex subunit 12 OS=Mus musculus OX=10090 GN=Trappc12 PE=1 SV=2,105340,129130,113920,77845,97275,94798
tr|Q3UGJ5|Q3UGJ5_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Rasa3 PE=2 SV=1;sp|Q60790|RASA3_MOUSE Ras GTPase-activating protein 3 OS=Mus musculus OX=10090 GN=Rasa3 PE=1 SV=2;tr|Q8C6G4|Q8C6G4_MOUSE Uncharacterized protein OS=Mus musculus OX=1,276410,344030,236430,134410,192450,211670
tr|Q3UGN1|Q3UGN1_MOUSE Guanine nucleotide-binding protein subunit gamma OS=Mus musculus OX=10090 GN=Gng7 PE=1 SV=1;sp|Q61016|GBG7_MOUSE Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-7 OS=Mus musculus OX=10090 GN=Gng7 PE=1 SV=2;tr|D3Z483|D,31663000,5673900,34609000,35453000,44913000,50594000
sp|Q3UGR5|HDHD2_MOUSE Haloacid dehalogenase-like hydrolase domain-containing protein 2 OS=Mus musculus OX=10090 GN=Hdhd2 PE=1 SV=2,5396600,4622100,5645200,2634300,4490800,3836100
sp|Q3UGS4|MCRI1_MOUSE Mapk-regulated corepressor-interacting protein 1 OS=Mus musculus OX=10090 GN=Mcrip1 PE=1 SV=1,690560,823720,620970,470410,706560,579700
"tr|Q3V3U0|Q3V3U0_MOUSE Alpha-1,4 glucan phosphorylase OS=Mus musculus OX=10090 GN=Pygb PE=2 SV=1;tr|Q3UYH9|Q3UYH9_MOUSE Alpha-1,4 glucan phosphorylase OS=Mus musculus OX=10090 GN=Pygb PE=2 SV=1;tr|Q3UGT5|Q3UGT5_MOUSE Alpha-1,4 glucan phosphorylase OS=Mus m",62114000,42282000,43824000,24421000,30248000,34402000
tr|Q3UGY7|Q3UGY7_MOUSE F-box protein 41 OS=Mus musculus OX=10090 GN=Fbxo41 PE=1 SV=1;sp|Q6NS60|FBX41_MOUSE F-box only protein 41 OS=Mus musculus OX=10090 GN=Fbxo41 PE=1 SV=3,3033800,2482500,2361000,2660100,5083700,2406800
tr|Q3UGZ2|Q3UGZ2_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Cntn2 PE=2 SV=1;tr|Q3UH39|Q3UH39_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Cntn2 PE=2 SV=1;sp|Q61330|CNTN2_MOUSE Contactin-2 OS=Mus musculus OX=10090 GN=Cntn2 PE=1 S,3256300,1455400,3939600,1167000,2517500,1559200
tr|Q5J4D4|Q5J4D4_MOUSE RNA-specific adenosine deaminase (Fragment) OS=Mus musculus OX=10090 GN=Adar PE=4 SV=1;tr|Q5J4D5|Q5J4D5_MOUSE RNA-specific adenosine deaminase (Fragment) OS=Mus musculus OX=10090 GN=Adar PE=4 SV=1;tr|Q3UH31|Q3UH31_MOUSE Uncharacteriz,706940,683620,494190,302310,589760,424480
tr|Q5SV64|Q5SV64_MOUSE Myosin-10 OS=Mus musculus OX=10090 GN=Myh10 PE=1 SV=1;tr|Q3UH59|Q3UH59_MOUSE Myosin-10 OS=Mus musculus OX=10090 GN=Myh10 PE=1 SV=1;sp|Q61879|MYH10_MOUSE Myosin-10 OS=Mus musculus OX=10090 GN=Myh10 PE=1 SV=2;tr|Q80T68|Q80T68_MOUSE MKI,41006000,29809000,38700000,30580000,49024000,36893000
sp|Q3UH60|DIP2B_MOUSE Disco-interacting protein 2 homolog B OS=Mus musculus OX=10090 GN=Dip2b PE=1 SV=1;tr|B2RQC7|B2RQC7_MOUSE DIP2 disco-interacting protein 2 homolog B (Drosophila) OS=Mus musculus OX=10090 GN=Dip2b PE=1 SV=1;tr|D3Z5G8|D3Z5G8_MOUSE Disco-,2389800,2077500,2338000,1161800,1829200,1410600
sp|Q3UHB1|NT5D3_MOUSE 5-nucleotidase domain-containing protein 3 OS=Mus musculus OX=10090 GN=Nt5dc3 PE=1 SV=1,2537400,1296100,2170200,1137500,1726600,1829900
sp|Q3UHB8|CC177_MOUSE Coiled-coil domain-containing protein 177 OS=Mus musculus OX=10090 GN=Ccdc177 PE=1 SV=1,2561600,1883500,2103700,1449100,3181300,1965100
sp|Q3UHD6|SNX27_MOUSE Sorting nexin-27 OS=Mus musculus OX=10090 GN=Snx27 PE=1 SV=2;tr|A0A0G2JG07|A0A0G2JG07_MOUSE Sorting nexin-27 OS=Mus musculus OX=10090 GN=Snx27 PE=1 SV=1,5793100,5492100,4984400,3167700,4919100,4126200
"sp|Q3UHD9|AGAP2_MOUSE Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 OS=Mus musculus OX=10090 GN=Agap2 PE=1 SV=1",4215700,4529100,2933000,4242500,6894900,4582100
tr|Q8R0Q6|Q8R0Q6_MOUSE Tspan7 protein OS=Mus musculus OX=10090 GN=Tspan7 PE=2 SV=1;tr|Q3UHG5|Q3UHG5_MOUSE Tetraspanin OS=Mus musculus OX=10090 GN=Tspan7 PE=1 SV=1;tr|Q6PDN6|Q6PDN6_MOUSE Tetraspanin OS=Mus musculus OX=10090 GN=Tspan7 PE=2 SV=1;sp|Q62283|TSN,998890,796360,883980,698130,1382900,737550
sp|Q3UHH2|S22AN_MOUSE Solute carrier family 22 member 23 OS=Mus musculus OX=10090 GN=Slc22a23 PE=2 SV=1;tr|F7BP73|F7BP73_MOUSE Solute carrier family 22 member 23 (Fragment) OS=Mus musculus OX=10090 GN=Slc22a23 PE=1 SV=1,675340,695710,646030,444840,766240,547160
sp|Q3UHJ0|AAK1_MOUSE AP2-associated protein kinase 1 OS=Mus musculus OX=10090 GN=Aak1 PE=1 SV=2,13730000,10540000,13865000,10886000,16655000,11382000
tr|Q3UHM2|Q3UHM2_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Traf3 PE=2 SV=1;tr|Q3UHJ1|Q3UHJ1_MOUSE TNF receptor-associated factor 3 OS=Mus musculus OX=10090 GN=Traf3 PE=1 SV=1;sp|Q60803|TRAF3_MOUSE TNF receptor-associated factor 3 OS=Mus mus,198840,122090,84217,60188,114430,76581
sp|Q3UHK1|MYCT_MOUSE Proton myo-inositol cotransporter OS=Mus musculus OX=10090 GN=Slc2a13 PE=1 SV=2;tr|Q0VDP2|Q0VDP2_MOUSE Slc2a13 protein OS=Mus musculus OX=10090 GN=Slc2a13 PE=2 SV=2;tr|Q0VDP1|Q0VDP1_MOUSE Slc2a13 protein (Fragment) OS=Mus musculus OX=1,9199500,4964700,5437100,3089000,5429300,5662700
sp|Q3UHK6|TEN4_MOUSE Teneurin-4 OS=Mus musculus OX=10090 GN=Tenm4 PE=1 SV=2,1900700,1344400,1049200,651330,1996800,1320100
sp|Q3UHL1|CAMKV_MOUSE CaM kinase-like vesicle-associated protein OS=Mus musculus OX=10090 GN=Camkv PE=1 SV=2;tr|A0A0A6YW88|A0A0A6YW88_MOUSE CaM kinase-like vesicle-associated protein OS=Mus musculus OX=10090 GN=Camkv PE=1 SV=1,22309000,16117000,18410000,19346000,29379000,23997000
tr|Q5J8K5|Q5J8K5_MOUSE CAST1/ERC2 splicing variant-4 OS=Mus musculus OX=10090 GN=Erc2 PE=2 SV=1;tr|Q5J8K6|Q5J8K6_MOUSE CAST1/ERC2 splicing variant-3 OS=Mus musculus OX=10090 GN=Erc2 PE=2 SV=1;tr|Q5J8K7|Q5J8K7_MOUSE CAST1/ERC2 splicing variant-2 OS=Mus musc,7383600,5350600,5521500,5846800,11856000,7122200
tr|Q9CRS5|Q9CRS5_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Ewsr1 PE=2 SV=1;tr|Q5SUT0|Q5SUT0_MOUSE RNA-binding protein EWS OS=Mus musculus OX=10090 GN=Ewsr1 PE=1 SV=1;tr|Q3UI30|Q3UI30_MOUSE Uncharacterized protein OS=Mus musculus ,201530,555930,104080,193930,471400,366250
tr|Q3UID0|Q3UID0_MOUSE SWI/SNF complex subunit SMARCC2 OS=Mus musculus OX=10090 GN=Smarcc2 PE=1 SV=1;sp|Q6PDG5|SMRC2_MOUSE SWI/SNF complex subunit SMARCC2 OS=Mus musculus OX=10090 GN=Smarcc2 PE=1 SV=2;tr|Q3UNN4|Q3UNN4_MOUSE SWI/SNF complex subunit SMARCC1 ,1330700,1384100,1102700,696100,1318300,1003400
